ip,request_count,max_req_count_5min,avg_req_count_5min,requests_per_second,avg_time_between_requests,unique_endpoints,unique_ids_accessed,status_404_count,max_error_rate_5min,suspicious_ua_ratio,bot_ratio,mobile_ratio,post_frequency,max_repeated_endpoint_hits,login_attempt_count,failed_login_count,failed_login_rate,max_login_req_per_min,avg_time_between_login_attempts
54.36.148.93,7,1,1.0,0.0009137188356611409,1276.8333333333333,7,26,0,0.0,1.0,1.0,0.0,0.0,1,0,0,0.0,0.0,0.0
54.36.148.94,5,1,1.0,0.00077724234416291,1608.25,5,20,0,0.0,1.0,1.0,0.0,0.0,1,0,0,0.0,0.0,0.0
54.36.148.95,12,3,1.3333333333333333,0.0014871731317387532,733.5454545454545,12,38,0,0.0,1.0,1.0,0.0,0.0,1,0,0,0.0,0.0,0.0
54.36.148.96,6,1,1.0,0.0007684426229508197,1561.6,6,25,0,0.0,1.0,1.0,0.0,0.0,1,0,0,0.0,0.0,0.0
54.36.148.97,5,1,1.0,0.0005385609651012495,2321.0,5,36,0,0.0,1.0,1.0,0.0,0.0,1,0,0,0.0,0.0,0.0
54.36.148.98,2,1,1.0,0.0007047216349541931,2838.0,2,14,0,0.0,1.0,1.0,0.0,0.0,1,0,0,0.0,0.0,0.0
54.36.148.99,11,2,1.1,0.0014259787399533315,771.4,11,47,0,0.0,1.0,1.0,0.0,0.0,1,0,0,0.0,0.0,0.0
54.36.149.0,5,2,1.25,0.0011185682326621924,1117.5,5,25,0,0.0,1.0,1.0,0.0,0.0,1,0,0,0.0,0.0,0.0
54.36.149.1,9,2,1.125,0.0009973404255319148,1128.0,9,29,0,0.0,1.0,1.0,0.0,0.0,1,0,0,0.0,0.0,0.0
54.36.149.10,8,1,1.0,0.0009341429238673517,1223.4285714285713,8,32,0,0.0,1.0,1.0,0.0,0.0,1,0,0,0.0,0.0,0.0
54.36.149.100,7,1,1.0,0.001009518315546582,1155.6666666666667,7,35,0,0.0,1.0,1.0,0.0,0.0,1,0,0,0.0,0.0,0.0
54.36.149.101,3,1,1.0,0.00047073591715047857,3186.5,3,18,0,0.0,1.0,1.0,0.0,0.0,1,0,0,0.0,0.0,0.0
54.36.149.102,8,1,1.0,0.0011358795967627432,1006.1428571428571,8,28,0,0.0,1.0,1.0,0.0,0.0,1,0,0,0.0,0.0,0.0
54.36.149.103,1,1,1.0,1.0,0.0,1,4,0,0.0,1.0,1.0,0.0,0.0,1,0,0,0.0,0.0,0.0
54.36.149.104,5,1,1.0,0.0007763975155279503,1610.0,5,28,0,0.0,1.0,1.0,0.0,0.0,1,0,0,0.0,0.0,0.0
54.36.149.105,4,1,1.0,0.00036613272311212814,3641.6666666666665,4,20,0,0.0,1.0,1.0,0.0,0.0,1,0,0,0.0,0.0,0.0
54.36.149.106,5,1,1.0,0.0005061753391374772,2469.5,5,20,0,0.0,1.0,1.0,0.0,0.0,1,0,0,0.0,0.0,0.0
54.36.149.107,4,1,1.0,0.0006092916984006092,2188.3333333333335,4,25,0,0.0,1.0,1.0,0.0,0.0,1,0,0,0.0,0.0,0.0
54.36.149.11,5,1,1.0,0.0004919807143559973,2540.75,5,30,0,0.0,1.0,1.0,0.0,0.0,1,0,0,0.0,0.0,0.0
54.36.149.12,3,1,1.0,0.0003569303985722784,4202.5,3,18,0,0.0,1.0,1.0,0.0,0.0,1,0,0,0.0,0.0,0.0
54.36.149.13,6,2,1.5,0.0013020833333333333,921.6,6,31,0,0.0,1.0,1.0,0.0,0.0,1,0,0,0.0,0.0,0.0
54.36.149.14,7,1,1.0,0.0007118885385945286,1638.8333333333333,7,24,0,0.0,1.0,1.0,0.0,0.0,1,0,0,0.0,0.0,0.0
54.36.149.15,6,1,1.0,0.0006228589224540642,1926.6,6,24,0,0.0,1.0,1.0,0.0,0.0,1,0,0,0.0,0.0,0.0
54.36.149.16,5,1,1.0,0.0005153045449860868,2425.75,5,27,0,0.0,1.0,1.0,0.0,0.0,1,0,0,0.0,0.0,0.0
54.36.149.17,9,2,1.125,0.000850983358547655,1322.0,9,32,0,0.0,1.0,1.0,0.0,0.0,1,0,0,0.0,0.0,0.0
54.36.149.18,6,1,1.0,0.0008185538881309686,1466.0,6,28,0,0.0,1.0,1.0,0.0,0.0,1,0,0,0.0,0.0,0.0
54.36.149.19,3,1,1.0,0.0005342831700801424,2807.5,3,17,0,0.0,1.0,1.0,0.0,0.0,1,0,0,0.0,0.0,0.0
54.36.149.2,2,1,1.0,0.00021061499578770007,9496.0,2,12,0,0.0,1.0,1.0,0.0,0.0,1,0,0,0.0,0.0,0.0
54.36.149.20,3,1,1.0,0.0004181767493727349,3587.0,3,17,0,0.0,1.0,1.0,0.0,0.0,1,0,0,0.0,0.0,0.0
54.36.149.21,3,1,1.0,0.0007035647279549719,2132.0,3,16,0,0.0,1.0,1.0,0.0,0.0,1,0,0,0.0,0.0,0.0
54.36.149.218,1,1,1.0,1.0,0.0,1,8,0,0.0,1.0,1.0,0.0,0.0,1,0,0,0.0,0.0,0.0
54.36.149.22,6,1,1.0,0.000681973175721755,1759.6,6,23,0,0.0,1.0,1.0,0.0,0.0,1,0,0,0.0,0.0,0.0
54.36.149.23,5,2,1.25,0.0011731581417175035,1065.5,5,19,0,0.0,1.0,1.0,0.0,0.0,1,0,0,0.0,0.0,0.0
54.36.149.24,5,1,1.0,0.0005319148936170213,2350.0,5,25,0,0.0,1.0,1.0,0.0,0.0,1,0,0,0.0,0.0,0.0
54.36.149.25,2,1,1.0,0.001530221882172915,1307.0,2,16,0,0.0,1.0,1.0,0.0,0.0,1,0,0,0.0,0.0,0.0
54.36.149.26,4,1,1.0,0.000561245966044619,2375.6666666666665,4,20,0,0.0,1.0,1.0,0.0,0.0,1,0,0,0.0,0.0,0.0
54.36.149.27,5,1,1.0,0.000885896527285613,1411.0,5,26,0,0.0,1.0,1.0,0.0,0.0,1,0,0,0.0,0.0,0.0
54.36.149.28,5,1,1.0,0.0007731560228854183,1616.75,5,23,0,0.0,1.0,1.0,0.0,0.0,1,0,0,0.0,0.0,0.0
54.36.149.29,2,1,1.0,0.0005274261603375527,3792.0,2,10,0,0.0,1.0,1.0,0.0,0.0,1,0,0,0.0,0.0,0.0
54.36.149.3,4,2,1.3333333333333333,0.0006272541947624275,2125.6666666666665,4,25,0,0.0,1.0,1.0,0.0,0.0,1,0,0,0.0,0.0,0.0
54.36.149.30,6,1,1.0,0.0007887472065203102,1521.4,6,21,0,0.0,1.0,1.0,0.0,0.0,1,0,0,0.0,0.0,0.0
54.36.149.31,5,1,1.0,0.0006119202056051891,2042.75,5,19,0,0.0,1.0,1.0,0.0,0.0,1,0,0,0.0,0.0,0.0
54.36.149.32,7,1,1.0,0.0007641087217552669,1526.8333333333333,7,29,0,0.0,1.0,1.0,0.0,0.0,1,0,0,0.0,0.0,0.0
54.36.149.33,3,2,1.5,0.0013786764705882354,1088.0,3,19,0,0.0,1.0,1.0,0.0,0.0,1,0,0,0.0,0.0,0.0
54.36.149.34,5,1,1.0,0.0005603496581867085,2230.75,5,23,0,0.0,1.0,1.0,0.0,0.0,1,0,0,0.0,0.0,0.0
54.36.149.35,7,1,1.0,0.0011035787482263912,1057.1666666666667,7,28,0,0.0,1.0,1.0,0.0,0.0,1,0,0,0.0,0.0,0.0
54.36.149.36,4,2,1.3333333333333333,0.0007680491551459293,1736.0,4,19,0,0.0,1.0,1.0,0.0,0.0,1,0,0,0.0,0.0,0.0
54.36.149.37,7,1,1.0,0.0010460251046025104,1115.3333333333333,7,28,0,0.0,1.0,1.0,0.0,0.0,1,0,0,0.0,0.0,0.0
54.36.149.38,4,1,1.0,0.0003771450122572129,3535.3333333333335,4,17,0,0.0,1.0,1.0,0.0,0.0,1,0,0,0.0,0.0,0.0
54.36.149.39,1,1,1.0,1.0,0.0,1,9,0,0.0,1.0,1.0,0.0,0.0,1,0,0,0.0,0.0,0.0
54.36.149.4,6,2,1.2,0.0007033997655334115,1706.0,6,26,0,0.0,1.0,1.0,0.0,0.0,1,0,0,0.0,0.0,0.0
54.36.149.40,4,1,1.0,0.0005979967110180894,2229.6666666666665,4,20,0,0.0,1.0,1.0,0.0,0.0,1,0,0,0.0,0.0,0.0
54.36.149.41,5,2,1.25,0.00046550600502746485,2685.25,5,27,0,0.0,1.0,1.0,0.0,0.0,1,1,0,0.0,1.0,0.0
54.36.149.42,4,1,1.0,0.0004545971133083305,2933.0,4,25,0,0.0,1.0,1.0,0.0,0.0,1,0,0,0.0,0.0,0.0
54.36.149.43,10,1,1.0,0.001136880400181901,977.3333333333334,10,30,0,0.0,1.0,1.0,0.0,0.0,1,0,0,0.0,0.0,0.0
54.36.149.44,6,1,1.0,0.0008550662676357417,1403.4,6,26,0,0.0,1.0,1.0,0.0,0.0,1,0,0,0.0,0.0,0.0
54.36.149.45,5,1,1.0,0.0007271669575334497,1719.0,5,21,0,0.0,1.0,1.0,0.0,0.0,1,0,0,0.0,0.0,0.0
54.36.149.46,4,1,1.0,0.0008514261387824606,1566.0,4,20,0,0.0,1.0,1.0,0.0,0.0,1,0,0,0.0,0.0,0.0
54.36.149.47,3,1,1.0,0.0002940599882376005,5101.0,3,20,0,0.0,1.0,1.0,0.0,0.0,1,0,0,0.0,0.0,0.0
54.36.149.48,7,2,1.1666666666666667,0.0009382120359201179,1243.5,7,27,0,0.0,1.0,1.0,0.0,0.0,1,0,0,0.0,0.0,0.0
54.36.149.49,7,1,1.0,0.0009419997308572198,1238.5,7,29,0,0.0,1.0,1.0,0.0,0.0,1,0,0,0.0,0.0,0.0
54.36.149.5,5,2,1.25,0.0008464533604198408,1476.75,5,25,0,0.0,1.0,1.0,0.0,0.0,1,0,0,0.0,0.0,0.0
54.36.149.50,10,3,1.25,0.001405086412814388,790.7777777777778,10,34,0,0.0,1.0,1.0,0.0,0.0,1,0,0,0.0,0.0,0.0
54.36.149.51,4,1,1.0,0.0006025911419102139,2212.6666666666665,4,19,0,0.0,1.0,1.0,0.0,0.0,1,0,0,0.0,0.0,0.0
54.36.149.52,3,1,1.0,0.0005705591479650057,2629.0,3,17,0,0.0,1.0,1.0,0.0,0.0,1,0,0,0.0,0.0,0.0
54.36.149.53,5,1,1.0,0.0006507874528179097,1920.75,5,23,0,0.0,1.0,1.0,0.0,0.0,1,0,0,0.0,0.0,0.0
54.36.149.54,4,1,1.0,0.0011061946902654867,1205.3333333333333,4,18,0,0.0,1.0,1.0,0.0,0.0,1,0,0,0.0,0.0,0.0
54.36.149.55,2,1,1.0,0.00033755274261603374,5925.0,2,16,0,0.0,1.0,1.0,0.0,0.0,1,0,0,0.0,0.0,0.0
54.36.149.56,7,2,1.1666666666666667,0.0008277166844034528,1409.5,7,28,0,0.0,1.0,1.0,0.0,0.0,1,0,0,0.0,0.0,0.0
54.36.149.57,1,1,1.0,1.0,0.0,1,12,0,0.0,1.0,1.0,0.0,0.0,1,0,0,0.0,0.0,0.0
54.36.149.58,8,1,1.0,0.0008255082034877722,1384.4285714285713,8,34,0,0.0,1.0,1.0,0.0,0.0,1,0,0,0.0,0.0,0.0
54.36.149.59,5,1,1.0,0.00048095421315890726,2599.0,5,25,0,0.0,1.0,1.0,0.0,0.0,1,0,0,0.0,0.0,0.0
54.36.149.6,5,1,1.0,0.00046816479400749064,2670.0,5,23,0,0.0,1.0,1.0,0.0,0.0,1,0,0,0.0,0.0,0.0
54.36.149.60,4,1,1.0,0.0007321984257733846,1821.0,4,18,0,0.0,1.0,1.0,0.0,0.0,1,0,0,0.0,0.0,0.0
54.36.149.61,10,2,1.25,0.0010567473317129874,1051.4444444444443,10,39,0,0.0,1.0,1.0,0.0,0.0,1,0,0,0.0,0.0,0.0
54.36.149.62,5,2,1.25,0.0007296074711805049,1713.25,5,20,0,0.0,1.0,1.0,0.0,0.0,1,0,0,0.0,0.0,0.0
54.36.149.63,10,1,1.0,0.0009828009828009828,1130.5555555555557,10,36,0,0.0,1.0,1.0,0.0,0.0,1,0,0,0.0,0.0,0.0
54.36.149.64,4,1,1.0,0.00128,1041.6666666666667,4,21,1,1.0,1.0,1.0,0.0,0.0,1,0,0,0.0,0.0,0.0
54.36.149.65,4,1,1.0,0.00156128024980484,854.0,4,17,0,0.0,1.0,1.0,0.0,0.0,1,0,0,0.0,0.0,0.0
54.36.149.66,11,1,1.0,0.0012784751278475128,860.4,11,40,0,0.0,1.0,1.0,0.0,0.0,1,0,0,0.0,0.0,0.0
54.36.149.67,4,1,1.0,0.000782472613458529,1704.0,4,20,0,0.0,1.0,1.0,0.0,0.0,1,0,0,0.0,0.0,0.0
54.36.149.68,6,1,1.0,0.0010695187165775401,1122.0,6,28,0,0.0,1.0,1.0,0.0,0.0,1,0,0,0.0,0.0,0.0
54.36.149.69,5,2,1.25,0.0014637002341920376,854.0,5,20,0,0.0,1.0,1.0,0.0,0.0,1,0,0,0.0,0.0,0.0
54.36.149.7,7,1,1.0,0.000665019950598518,1754.3333333333333,7,27,0,0.0,1.0,1.0,0.0,0.0,1,0,0,0.0,0.0,0.0
54.36.149.70,11,3,1.2222222222222223,0.0011215334420880913,980.8,11,42,0,0.0,1.0,1.0,0.0,0.0,1,0,0,0.0,0.0,0.0
54.36.149.71,5,1,1.0,0.0009023641941887746,1385.25,5,17,0,0.0,1.0,1.0,0.0,0.0,1,0,0,0.0,0.0,0.0
54.36.149.72,5,1,1.0,0.0007322788517867604,1707.0,5,21,0,0.0,1.0,1.0,0.0,0.0,1,0,0,0.0,0.0,0.0
54.36.149.73,4,2,1.3333333333333333,0.0037105751391465678,359.3333333333333,4,19,0,0.0,1.0,1.0,0.0,0.0,1,0,0,0.0,0.0,0.0
54.36.149.74,6,2,1.2,0.0011061946902654867,1084.8,6,29,0,0.0,1.0,1.0,0.0,0.0,1,0,0,0.0,0.0,0.0
54.36.149.75,4,1,1.0,0.0005182018396165306,2573.0,4,21,0,0.0,1.0,1.0,0.0,0.0,1,0,0,0.0,0.0,0.0
54.36.149.76,1,1,1.0,1.0,0.0,1,4,0,0.0,1.0,1.0,0.0,0.0,1,0,0,0.0,0.0,0.0
54.36.149.77,3,1,1.0,0.00042289258528333803,3547.0,3,18,0,0.0,1.0,1.0,0.0,0.0,1,0,0,0.0,0.0,0.0
54.36.149.78,6,1,1.0,0.0007251631617113851,1654.8,6,24,0,0.0,1.0,1.0,0.0,0.0,1,0,0,0.0,0.0,0.0
54.36.149.79,5,2,1.25,0.0007907638779060573,1580.75,5,24,0,0.0,1.0,1.0,0.0,0.0,1,0,0,0.0,0.0,0.0
54.36.149.8,4,1,1.0,0.0005629045876723895,2368.6666666666665,4,17,0,0.0,1.0,1.0,0.0,0.0,1,0,0,0.0,0.0,0.0
54.36.149.80,4,1,1.0,0.00044772778150884264,2978.0,4,23,0,0.0,1.0,1.0,0.0,0.0,1,0,0,0.0,0.0,0.0
54.36.149.81,4,1,1.0,0.000566331587144273,2354.3333333333335,4,24,0,0.0,1.0,1.0,0.0,0.0,1,0,0,0.0,0.0,0.0
54.36.149.82,6,2,1.2,0.0007342143906020558,1634.4,6,32,0,0.0,1.0,1.0,0.0,0.0,1,0,0,0.0,0.0,0.0
54.36.149.83,7,1,1.0,0.0006860727237087131,1700.5,7,32,0,0.0,1.0,1.0,0.0,0.0,1,0,0,0.0,0.0,0.0
54.36.149.84,4,1,1.0,0.00046707146193367583,2854.6666666666665,4,20,0,0.0,1.0,1.0,0.0,0.0,1,0,0,0.0,0.0,0.0
54.36.149.85,6,1,1.0,0.0006303183107469272,1903.8,6,27,0,0.0,1.0,1.0,0.0,0.0,1,0,0,0.0,0.0,0.0
54.36.149.86,10,2,1.1111111111111112,0.0010236462278636503,1085.4444444444443,10,42,1,1.0,1.0,1.0,0.0,0.0,1,0,0,0.0,0.0,0.0
54.36.149.87,4,1,1.0,0.0004323856880337261,3083.6666666666665,4,21,0,0.0,1.0,1.0,0.0,0.0,1,0,0,0.0,0.0,0.0
54.36.149.88,7,2,1.1666666666666667,0.0008769731896767727,1330.3333333333333,7,34,0,0.0,1.0,1.0,0.0,0.0,1,0,0,0.0,0.0,0.0
54.36.149.89,4,2,1.3333333333333333,0.0005243151133831433,2543.0,4,25,0,0.0,1.0,1.0,0.0,0.0,1,0,0,0.0,0.0,0.0
54.36.149.9,2,1,1.0,0.0006646726487205051,3009.0,2,18,0,0.0,1.0,1.0,0.0,0.0,1,0,0,0.0,0.0,0.0
54.36.149.90,7,1,1.0,0.0010554885404101327,1105.3333333333333,7,31,0,0.0,1.0,1.0,0.0,0.0,1,1,0,0.0,1.0,0.0
54.36.149.91,7,2,1.1666666666666667,0.0008454106280193237,1380.0,7,35,0,0.0,1.0,1.0,0.0,0.0,1,0,0,0.0,0.0,0.0
54.36.149.92,6,2,1.2,0.0006224712107065049,1927.8,6,28,0,0.0,1.0,1.0,0.0,0.0,1,0,0,0.0,0.0,0.0
54.36.149.93,2,1,1.0,0.0006620324395895399,3021.0,2,16,0,0.0,1.0,1.0,0.0,0.0,1,0,0,0.0,0.0,0.0
54.36.149.94,4,2,1.3333333333333333,0.0005334044539271903,2499.6666666666665,4,23,0,0.0,1.0,1.0,0.0,0.0,1,0,0,0.0,0.0,0.0
54.36.149.95,4,1,1.0,0.0007855459544383347,1697.3333333333333,4,19,0,0.0,1.0,1.0,0.0,0.0,1,0,0,0.0,0.0,0.0
54.36.149.96,4,1,1.0,0.0008934554389099843,1492.3333333333333,4,25,0,0.0,1.0,1.0,0.0,0.0,1,0,0,0.0,0.0,0.0
54.36.149.97,8,1,1.0,0.0007760962359332557,1472.5714285714287,8,28,0,0.0,1.0,1.0,0.0,0.0,1,0,0,0.0,0.0,0.0
54.36.149.98,9,2,1.125,0.0010049129075480126,1119.5,9,39,0,0.0,1.0,1.0,0.0,0.0,1,0,0,0.0,0.0,0.0
54.36.149.99,3,1,1.0,0.0006033789219629927,2486.0,3,19,0,0.0,1.0,1.0,0.0,0.0,1,0,0,0.0,0.0,0.0
54.37.16.239,141,74,70.5,0.4592833876221498,2.192857142857143,114,113,0,0.0,0.0,0.0,1.0,0.0,20,0,0,0.0,0.0,0.0
54.37.205.240,1,1,1.0,1.0,0.0,1,4,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0
54.37.4.199,2,2,2.0,1.0,2.0,2,5,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0
54.91.182.97,2,2,2.0,0.6666666666666666,3.0,1,0,1,0.5,0.0,0.0,0.0,0.0,2,0,0,0.0,0.0,0.0
61.219.11.151,1,1,1.0,1.0,0.0,1,0,0,1.0,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0
61.5.207.163,1,1,1.0,1.0,0.0,1,4,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0
62.138.6.56,12,12,12.0,1.7142857142857142,0.6363636363636364,7,15,8,0.6666666666666666,0.0,0.0,1.0,0.0,2,0,0,0.0,0.0,0.0
62.138.7.57,1,1,1.0,1.0,0.0,1,4,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0
63.143.42.242,2,2,2.0,2.0,1.0,1,0,0,0.0,1.0,1.0,0.0,0.0,2,0,0,0.0,0.0,0.0
63.143.42.246,4,2,2.0,0.003872216844143272,344.3333333333333,1,0,0,0.0,1.0,1.0,0.0,0.0,4,0,0,0.0,0.0,0.0
64.233.172.171,30,30,30.0,4.285714285714286,0.2413793103448276,30,16,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0
64.233.172.173,25,24,12.5,0.008753501400560224,119.0,25,23,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0
64.233.172.175,22,21,11.0,0.0029443254817987153,355.8095238095238,22,18,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0
64.233.172.224,4,4,4.0,0.6666666666666666,2.0,4,3,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0
64.233.172.228,9,8,4.5,0.0031523642732049035,356.875,9,8,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0
64.233.172.230,5,5,5.0,0.7142857142857143,1.75,5,7,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0
64.233.172.244,1,1,1.0,1.0,0.0,1,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0
65.49.68.176,82,81,41.0,0.025851197982345524,39.160493827160494,82,51,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0
65.49.68.182,23,21,11.5,0.0812720848056537,12.863636363636363,23,14,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0
65.49.68.199,39,38,19.5,0.0185361216730038,55.36842105263158,39,27,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0
66.102.9.39,1,1,1.0,1.0,0.0,1,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0
66.111.54.249,135,79,67.5,0.29605263157894735,3.4029850746268657,117,106,0,0.10714285714285714,0.0,0.0,1.0,0.0,9,0,0,0.0,0.0,0.0
66.111.55.45,1,1,1.0,1.0,0.0,1,4,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0
66.160.201.69,3,3,3.0,0.06382978723404255,23.5,3,9,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0
66.249.64.107,1,1,1.0,1.0,0.0,1,4,0,0.0,1.0,1.0,0.0,0.0,1,0,0,0.0,0.0,0.0
66.249.64.109,1,1,1.0,1.0,0.0,1,65,0,0.0,1.0,1.0,0.0,0.0,1,0,0,0.0,0.0,0.0
66.249.64.66,2,1,1.0,0.0007719027402547279,2591.0,2,15,0,0.0,1.0,1.0,0.5,0.0,1,0,0,0.0,0.0,0.0
66.249.65.222,4,1,1.0,0.0005521048999309869,2415.0,4,75,0,0.0,1.0,1.0,0.75,0.0,1,0,0,0.0,0.0,0.0
66.249.66.12,1,1,1.0,1.0,0.0,1,0,0,0.0,1.0,1.0,0.0,0.0,1,0,0,0.0,0.0,0.0
66.249.66.194,6557,243,172.55263157894737,0.5947931785195936,1.6815131177547284,5561,2409,459,0.2469879518072289,1.0,1.0,0.5899039194753698,0.0,33,0,0,0.0,0.0,0.0
66.249.66.195,153,22,4.78125,0.014225941422594143,70.75657894736842,144,211,0,0.0,1.0,1.0,0.35294117647058826,0.0,2,0,0,0.0,0.0,0.0
66.249.66.197,95,11,4.130434782608695,0.008702821546353975,116.12765957446808,95,235,8,0.5,1.0,1.0,0.5578947368421052,0.0,1,0,0,0.0,0.0,0.0
66.249.66.198,5,2,1.25,0.0006217358865953743,2010.5,5,5,0,0.0,1.0,1.0,0.2,0.0,1,0,0,0.0,0.0,0.0
66.249.66.199,41,5,2.1578947368421053,0.004141414141414141,247.5,41,182,4,1.0,1.0,1.0,0.6097560975609756,0.0,1,0,0,0.0,0.0,0.0
66.249.66.200,2,1,1.0,0.0003872966692486445,5164.0,2,14,0,0.0,1.0,1.0,0.5,0.0,1,0,0,0.0,0.0,0.0
66.249.66.86,1,1,1.0,1.0,0.0,1,0,0,0.0,1.0,1.0,1.0,0.0,1,0,0,0.0,0.0,0.0
66.249.66.91,4160,202,109.47368421052632,0.37739272430372856,2.650396729983169,3789,1273,2,0.05660377358490566,1.0,1.0,0.08701923076923077,0.0,349,0,0,0.0,0.0,0.0
66.249.66.92,83,6,3.1923076923076925,0.008973943128986918,112.79268292682927,76,171,0,0.0,1.0,1.0,0.10843373493975904,0.0,7,0,0,0.0,0.0,0.0
66.249.66.93,35,4,1.5217391304347827,0.0036664571548292476,280.7647058823529,32,149,0,0.0,1.0,1.0,0.11428571428571428,0.0,4,0,0,0.0,0.0,0.0
66.249.69.226,2,1,1.0,0.000234000234000234,8547.0,2,60,0,0.0,1.0,1.0,0.5,0.0,1,0,0,0.0,0.0,0.0
66.249.79.194,3,1,1.0,0.00047244094488188977,3175.0,3,19,0,0.0,1.0,1.0,1.0,0.0,1,0,0,0.0,0.0,0.0
66.249.81.227,1,1,1.0,1.0,0.0,1,1,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0
66.249.83.1,5,1,1.0,0.0004726344645051517,2644.75,5,20,0,0.0,0.0,0.0,0.8,0.0,1,0,0,0.0,0.0,0.0
66.249.83.5,5,1,1.0,0.00047281323877068556,2643.75,5,20,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0
66.249.83.7,2,1,1.0,0.00019725811223986585,10139.0,1,0,0,0.0,0.0,0.0,1.0,0.0,2,0,0,0.0,0.0,0.0
66.249.83.91,23,10,4.6,0.002174118536723698,480.8636363636364,23,25,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0
66.249.83.92,19,8,3.8,0.0017961807525051995,587.6666666666666,18,15,0,0.0,0.0,0.0,1.0,0.0,2,0,0,0.0,0.0,0.0
66.249.83.93,26,9,5.2,0.0024579315560597464,423.12,23,20,0,0.0,0.0,0.0,1.0,0.0,3,0,0,0.0,0.0,0.0
66.249.84.128,1,1,1.0,1.0,0.0,1,6,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0
66.249.93.222,1,1,1.0,1.0,0.0,1,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0
66.249.93.32,2,1,1.0,0.0003885758694385079,5147.0,2,18,0,0.0,0.0,0.0,0.5,0.0,1,0,0,0.0,0.0,0.0
66.249.93.35,3,1,1.0,0.0005245672320335723,2859.5,3,15,0,0.0,0.0,0.0,0.3333333333333333,0.0,1,0,0,0.0,0.0,0.0
66.249.93.39,2,2,2.0,2.0,0.0,1,5,0,0.0,0.0,0.0,0.0,0.0,2,0,0,0.0,0.0,0.0
67.195.177.230,2,2,2.0,1.0,2.0,1,2,0,0.0,0.0,0.0,0.0,0.0,2,0,0,0.0,0.0,0.0
67.205.148.31,5,3,2.5,0.04504504504504504,27.75,5,10,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0
67.220.189.154,1,1,1.0,1.0,0.0,1,4,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0
67.229.172.90,2,1,1.0,0.0018656716417910447,1072.0,1,0,0,0.0,0.0,0.0,0.0,0.0,2,0,0,0.0,0.0,0.0
68.183.80.150,1,1,1.0,1.0,0.0,1,3,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0
68.184.220.37,4,2,2.0,0.012048192771084338,110.66666666666667,4,9,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0
69.119.228.151,1,1,1.0,1.0,0.0,1,3,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0
69.13.39.34,1,1,1.0,1.0,0.0,1,2,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0
69.16.147.152,1,1,1.0,1.0,0.0,1,9,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0
69.30.218.194,7,7,7.0,0.15555555555555556,7.5,7,19,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0
71.207.75.209,1,1,1.0,1.0,0.0,1,3,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0
72.140.93.137,13,13,13.0,2.1666666666666665,0.5,7,1,8,0.6153846153846154,0.0,0.0,1.0,0.0,2,0,0,0.0,0.0,0.0
72.141.96.227,2,2,2.0,0.07142857142857142,28.0,2,5,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0
72.52.87.83,1,1,1.0,1.0,0.0,1,3,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0
