ip,request_count,max_req_count_5min,avg_req_count_5min,requests_per_second,avg_time_between_requests,unique_endpoints,unique_ids_accessed,status_404_count,max_error_rate_5min,suspicious_ua_ratio,bot_ratio,mobile_ratio,post_frequency,max_repeated_endpoint_hits,login_attempt_count,failed_login_count,failed_login_rate,max_login_req_per_min,avg_time_between_login_attempts,iso_prediction,iso_score_raw,dbscan_label,ae_prediction,ae_reconstruction_error,iso_anomaly_score,dbscan_anomaly_score,ae_anomaly_score,risk_score,risk_level
5.124.151.115,1,1,1.0,1.0,0.0,1,3,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.2748916486007731,0,1,0.0023729166104672,0,0,0,0.0,Low
5.124.160.123,46,46,46.0,0.8363636363636363,1.2222222222222223,45,42,0,0.0,0.0,0.0,1.0,0.0,2,0,0,0.0,0.0,0.0,1,0.179452575883559,0,1,0.0253466387769528,0,0,0,0.0,Low
5.124.162.125,2,1,1.0,0.0073260073260073,273.0,1,0,0,0.0,0.0,0.0,0.0,0.0,2,0,0,0.0,0.0,0.0,1,0.1982053043966454,0,1,0.0346028694164266,0,0,0,0.0,Low
5.124.164.151,2,2,2.0,0.0465116279069767,43.0,2,5,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.2721012953389994,0,1,0.0029349391609389,0,0,0,0.0,Low
5.124.164.176,5,4,2.5,0.0158227848101265,79.0,5,9,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.2675811836425724,0,1,0.0032824587557932,0,0,0,0.0,Low
5.124.18.199,2,2,2.0,0.2,10.0,2,5,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.2742938169918009,0,1,0.0018441823443656,0,0,0,0.0,Low
5.124.197.62,24,20,12.0,0.1052631578947368,9.91304347826087,22,29,0,0.0,0.0,0.0,1.0,0.0,2,0,0,0.0,0.0,0.0,1,0.2200851376973479,0,1,0.0082712675376639,0,0,0,0.0,Low
5.124.211.154,1,1,1.0,1.0,0.0,1,9,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.2745855554154426,0,1,0.0021274561347543,0,0,0,0.0,Low
5.124.218.196,1,1,1.0,1.0,0.0,1,3,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.2748916486007731,0,1,0.0023729166104672,0,0,0,0.0,Low
5.124.225.213,1,1,1.0,1.0,0.0,1,9,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.2745855554154426,0,1,0.0021274561347543,0,0,0,0.0,Low
5.124.235.20,1,1,1.0,1.0,0.0,1,3,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.2748916486007731,0,1,0.0023729166104672,0,0,0,0.0,Low
5.124.247.7,1,1,1.0,1.0,0.0,1,4,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.2756218683739053,0,1,0.0022868837414865,0,0,0,0.0,Low
5.124.26.80,2,1,1.0,0.007168458781362,279.0,2,6,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.2518102863124369,0,1,0.0069698586648071,0,0,0,0.0,Low
5.124.29.0,1,1,1.0,1.0,0.0,1,4,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.2756218683739053,0,1,0.0022868837414865,0,0,0,0.0,Low
5.124.45.216,1,1,1.0,1.0,0.0,1,3,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.2748916486007731,0,1,0.0023729166104672,0,0,0,0.0,Low
5.124.46.199,2,2,2.0,0.1666666666666666,12.0,2,5,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.274229202803547,0,1,0.0020263892663178,0,0,0,0.0,Low
5.124.63.90,4,4,4.0,0.037037037037037,36.0,4,16,0,0.25,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.215868575896005,0,1,0.1364546078593621,0,0,0,0.0,Low
5.125.101.143,2,2,2.0,0.1818181818181818,11.0,2,5,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.274229202803547,0,1,0.0019401282908576,0,0,0,0.0,Low
5.125.120.194,2,2,2.0,0.125,16.0,2,5,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.2738215632615118,0,1,0.0022954049404135,0,0,0,0.0,Low
5.125.127.137,1,1,1.0,1.0,0.0,1,2,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.2663234326004844,0,1,0.0024769893889066,0,0,0,0.0,Low
5.125.13.45,22,20,11.0,0.0224032586558044,46.76190476190476,20,21,0,0.05,0.0,0.0,1.0,0.0,2,0,0,0.0,0.0,0.0,1,0.1926131297881636,0,1,0.0184901745045067,0,0,0,0.0,Low
5.125.140.62,3,3,3.0,0.1764705882352941,8.5,3,7,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.2731929525023756,0,1,0.0020037464847014,0,0,0,0.0,Low
5.125.141.187,3,3,3.0,0.0638297872340425,23.5,3,7,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.2718663878105258,0,1,0.0028098101471684,0,0,0,0.0,Low
5.125.173.223,1,1,1.0,1.0,0.0,1,4,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.2756218683739053,0,1,0.0022868837414865,0,0,0,0.0,Low
5.125.182.41,2,2,2.0,2.0,0.0,2,5,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.2562918291392541,0,1,0.0152923729234056,0,0,0,0.0,Low
5.125.184.237,17,17,17.0,0.3090909090909091,3.4375,13,34,0,0.0,0.0,0.0,1.0,0.0,4,0,0,0.0,0.0,0.0,1,0.212946372602885,0,1,0.0076280950937727,0,0,0,0.0,Low
5.125.185.9,1,1,1.0,1.0,0.0,1,3,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.2748916486007731,0,1,0.0023729166104672,0,0,0,0.0,Low
5.125.188.223,1,1,1.0,1.0,0.0,1,4,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.2756218683739053,0,1,0.0022868837414865,0,0,0,0.0,Low
5.125.194.37,1,1,1.0,1.0,0.0,1,3,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.2748916486007731,0,1,0.0023729166104672,0,0,0,0.0,Low
5.125.198.179,1,1,1.0,1.0,0.0,1,4,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.2756218683739053,0,1,0.0022868837414865,0,0,0,0.0,Low
5.125.2.72,1,1,1.0,1.0,0.0,1,2,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.2663234326004844,0,1,0.0024769893889066,0,0,0,0.0,Low
5.125.206.3,12,12,12.0,6.0,0.1818181818181818,7,1,8,0.6666666666666666,0.0,0.0,1.0,0.0,2,0,0,0.0,0.0,0.0,1,0.024017047961832,0,1,0.4739301810490129,0,0,0,0.0,Low
5.125.215.96,2,2,2.0,0.4,5.0,2,6,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.2739231919471341,0,1,0.0012221076613512,0,0,0,0.0,Low
5.125.23.9,3,3,3.0,1.0,1.5,3,13,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.2638001609291794,0,1,0.0049499051548709,0,0,0,0.0,Low
5.125.234.199,20,19,10.0,0.0793650793650793,13.263157894736842,20,55,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.2207502403746603,0,1,0.0127115312795825,0,0,0,0.0,Low
5.125.234.62,2,2,2.0,0.1538461538461538,13.0,2,5,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.274229202803547,0,1,0.0021040204513792,0,0,0,0.0,Low
5.125.244.119,12,12,12.0,12.0,0.0909090909090909,7,1,8,0.6666666666666666,0.0,0.0,1.0,0.0,2,0,0,0.0,0.0,0.0,-1,-0.0133053192739246,-1,1,0.5931698475589929,1,1,0,0.7,High
5.125.249.191,1,1,1.0,1.0,0.0,1,3,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.2748916486007731,0,1,0.0023729135357696,0,0,0,0.0,Low
5.125.254.224,2,2,2.0,0.6666666666666666,3.0,2,5,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.2705198353677764,0,1,0.0013909333747136,0,0,0,0.0,Low
5.125.32.210,27,27,27.0,1.8,0.5769230769230769,27,24,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.2030498772358199,0,1,0.0212964651507943,0,0,0,0.0,Low
5.125.32.43,49,49,49.0,1.2564102564102564,0.8125,48,49,0,0.0,0.0,0.0,1.0,0.0,2,0,0,0.0,0.0,0.0,1,0.1716203101391111,0,1,0.0257193359450138,0,0,0,0.0,Low
5.125.40.111,1,1,1.0,1.0,0.0,1,3,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.2748916486007731,0,1,0.0023729166104672,0,0,0,0.0,Low
5.125.45.143,15,11,7.5,0.0828729281767955,12.928571428571429,15,21,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.2433793172319935,0,1,0.0037276052468993,0,0,0,0.0,Low
5.125.6.252,12,12,12.0,4.0,0.2727272727272727,7,3,8,0.6666666666666666,0.0,0.0,1.0,0.0,2,0,0,0.0,0.0,0.0,1,0.0481602149699558,0,1,0.5209385116333273,0,0,0,0.0,Low
5.125.70.112,1,1,1.0,1.0,0.0,1,5,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.2757846831061332,0,1,0.0022189005434929,0,0,0,0.0,Low
5.125.94.221,54,54,54.0,0.6923076923076923,1.471698113207547,52,44,0,0.0,0.0,0.0,1.0,0.0,3,0,0,0.0,0.0,0.0,1,0.1696282326427013,0,1,0.040892647104171,0,0,0,0.0,Low
5.125.96.231,47,47,47.0,0.2554347826086957,4.0,46,51,0,0.0,0.0,0.0,1.0,0.0,2,0,0,0.0,0.0,0.0,1,0.1747086816230914,0,1,0.0374713372783627,0,0,0,0.0,Low
5.126.0.86,4,3,2.0,0.0134680134680134,99.0,4,11,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.2662332308906213,0,1,0.0031747653512857,0,0,0,0.0,Low
5.126.10.4,1,1,1.0,1.0,0.0,1,4,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.2756218683739053,0,1,0.0022868837414865,0,0,0,0.0,Low
5.126.11.147,1,1,1.0,1.0,0.0,1,3,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.2748916486007731,0,1,0.0023729166104672,0,0,0,0.0,Low
5.126.122.102,1,1,1.0,1.0,0.0,1,3,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.2748916486007731,0,1,0.0023729166104672,0,0,0,0.0,Low
5.126.129.136,1,1,1.0,1.0,0.0,1,9,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.2745855554154426,0,1,0.0021274561347543,0,0,0,0.0,Low
5.126.13.34,1,1,1.0,1.0,0.0,1,4,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.2756218683739053,0,1,0.0022868837414865,0,0,0,0.0,Low
5.126.13.57,1,1,1.0,1.0,0.0,1,3,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.2748916486007731,0,1,0.0023729166104672,0,0,0,0.0,Low
5.126.134.52,2,2,2.0,2.0,1.0,2,5,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.2536539520553533,0,1,0.0152872684162891,0,0,0,0.0,Low
5.126.136.213,2,2,2.0,0.0869565217391304,23.0,2,5,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.2729068832344626,0,1,0.0025799722407558,0,0,0,0.0,Low
5.126.156.206,2,1,1.0,0.0101522842639593,197.0,2,6,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.2611171988693512,0,1,0.0051584917897317,0,0,0,0.0,Low
5.126.170.223,1,1,1.0,1.0,0.0,1,3,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.2748916486007731,0,1,0.0023729166104672,0,0,0,0.0,Low
5.126.179.130,1,1,1.0,1.0,0.0,1,9,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.2745855554154426,0,1,0.0021274561347543,0,0,0,0.0,Low
5.126.179.29,16,11,8.0,0.0158730158730158,67.2,13,13,0,0.0,0.0,0.0,1.0,0.0,2,0,0,0.0,0.0,0.0,1,0.2366921439407222,0,1,0.0057042485563664,0,0,0,0.0,Low
5.126.184.248,2,2,2.0,0.3333333333333333,6.0,2,5,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.2750249841454396,0,1,0.0013787262874784,0,0,0,0.0,Low
5.126.2.54,1,1,1.0,1.0,0.0,1,4,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.2756218683739053,0,1,0.0022868837414865,0,0,0,0.0,Low
5.126.236.235,4,2,2.0,0.0186915887850467,71.33333333333333,4,9,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.2701529938247231,0,1,0.0029897157042101,0,0,0,0.0,Low
5.126.248.226,6,6,6.0,0.064516129032258,18.6,6,27,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.2505807285369482,0,1,0.0028721335405811,0,0,0,0.0,Low
5.126.29.183,4,2,2.0,0.0124223602484472,107.33333333333331,4,9,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.267137463489789,0,1,0.0033970450722047,0,0,0,0.0,Low
5.126.36.43,1,1,1.0,1.0,0.0,1,4,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.2756218683739053,0,1,0.0022868837414865,0,0,0,0.0,Low
5.126.43.100,4,4,4.0,0.2666666666666666,5.0,4,8,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.2692206419762424,0,1,0.0016975166497063,0,0,0,0.0,Low
5.126.43.40,2,2,2.0,0.0714285714285714,28.0,2,5,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.2729068832344626,0,1,0.0026936880176637,0,0,0,0.0,Low
5.126.60.10,1,1,1.0,1.0,0.0,1,4,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.2756218683739053,0,1,0.0022868827405415,0,0,0,0.0,Low
5.126.78.24,1,1,1.0,1.0,0.0,1,2,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.2663234326004844,0,1,0.0024769870158621,0,0,0,0.0,Low
5.126.80.184,1,1,1.0,1.0,0.0,1,3,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.2748916486007731,0,1,0.0023729166104672,0,0,0,0.0,Low
5.126.83.232,1,1,1.0,1.0,0.0,1,3,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.2748916486007731,0,1,0.0023729166104672,0,0,0,0.0,Low
5.126.85.235,4,4,4.0,0.0333333333333333,40.0,4,10,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.2658801496839993,0,1,0.0031117319672396,0,0,0,0.0,Low
5.126.91.7,1,1,1.0,1.0,0.0,1,5,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.2757846831061332,0,1,0.0022189005434929,0,0,0,0.0,Low
5.126.96.220,1,1,1.0,1.0,0.0,1,3,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.2748916486007731,0,1,0.0023729166104672,0,0,0,0.0,Low
5.127.101.194,2,2,2.0,0.4,5.0,2,6,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.2739231919471341,0,1,0.0012221076613512,0,0,0,0.0,Low
5.127.103.225,2,2,2.0,0.0444444444444444,45.0,2,6,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.2721012953389994,0,1,0.0028491887616991,0,0,0,0.0,Low
5.127.11.222,1,1,1.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.2646730848767229,0,1,0.0027392974097425,0,0,0,0.0,Low
5.127.132.49,35,21,17.5,0.1277372262773722,8.058823529411764,35,53,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.2101538972108294,0,1,0.0105753667777925,0,0,0,0.0,Low
5.127.147.205,3,2,1.5,0.0087719298245614,171.0,3,6,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.2610513044934495,0,1,0.0046096821901351,0,0,0,0.0,Low
5.127.173.144,35,28,17.5,0.4666666666666667,2.2058823529411766,35,28,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.2145347349267977,0,1,0.0131443548934842,0,0,0,0.0,Low
5.127.177.153,9,9,9.0,0.1125,10.0,8,21,0,0.0,0.0,0.0,1.0,0.0,2,0,0,0.0,0.0,0.0,1,0.240395921629104,0,1,0.0031201232887298,0,0,0,0.0,Low
5.127.182.189,49,49,49.0,0.7313432835820896,1.3958333333333333,47,48,0,0.0,0.0,0.0,1.0,0.0,3,0,0,0.0,0.0,0.0,1,0.1737977003919016,0,1,0.0296330890265433,0,0,0,0.0,Low
5.127.184.215,2,2,2.0,2.0,1.0,2,5,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.2536539520553533,0,1,0.0152872684162891,0,0,0,0.0,Low
5.127.189.90,4,4,4.0,0.1538461538461538,8.666666666666666,4,8,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.2688004249939003,0,1,0.00224942802726,0,0,0,0.0,Low
5.127.192.243,6,6,6.0,6.0,0.0,6,14,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.196356122167094,0,1,0.1441202853798592,0,0,0,0.0,Low
5.127.202.106,1,1,1.0,1.0,0.0,1,4,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.2756218683739053,0,1,0.0022868837414865,0,0,0,0.0,Low
5.127.215.170,1,1,1.0,1.0,0.0,1,4,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.2756218683739053,0,1,0.0022868837414865,0,0,0,0.0,Low
5.127.223.190,40,40,40.0,0.4444444444444444,2.3076923076923075,40,42,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.2009681422182978,0,1,0.0255628100962083,0,0,0,0.0,Low
5.127.227.69,1,1,1.0,1.0,0.0,1,4,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.2756218683739053,0,1,0.0022868837414865,0,0,0,0.0,Low
5.127.231.1,2,2,2.0,0.1333333333333333,15.0,2,5,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.2738215632615118,0,1,0.0022375990270137,0,0,0,0.0,Low
5.127.232.115,35,25,17.5,0.2215189873417721,4.647058823529412,31,31,0,0.0,0.0,0.0,1.0,0.0,4,0,0,0.0,0.0,0.0,1,0.197563199411891,0,1,0.0119781001778277,0,0,0,0.0,Low
5.127.237.235,1,1,1.0,1.0,0.0,1,3,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.2748916486007731,0,1,0.0023729166104672,0,0,0,0.0,Low
5.127.24.27,1,1,1.0,1.0,0.0,1,3,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.2748916486007731,0,1,0.0023729166104672,0,0,0,0.0,Low
5.127.25.105,4,3,2.0,0.0275862068965517,48.333333333333336,4,8,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.270834910041363,0,1,0.0028689798900592,0,0,0,0.0,Low
5.127.25.62,6,5,3.0,0.0203389830508474,59.0,6,15,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.2621381349102774,0,1,0.0028944280704525,0,0,0,0.0,Low
5.127.26.198,3,2,1.5,0.0098360655737704,152.5,2,17,0,0.5,0.0,0.0,1.0,0.0,2,0,0,0.0,0.0,0.0,1,0.1650921853407888,0,1,0.5184384865201136,0,0,0,0.0,Low
5.127.26.34,1,1,1.0,1.0,0.0,1,3,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.2748916486007731,0,1,0.0023729166104672,0,0,0,0.0,Low
5.127.35.40,3,2,1.5,0.0084745762711864,177.0,3,13,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.2568990062770943,0,1,0.0042176877679382,0,0,0,0.0,Low
5.127.43.125,3,2,1.5,0.0053191489361702,282.0,3,7,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.2518357775884678,0,1,0.0072886388627315,0,0,0,0.0,Low
5.127.49.168,1,1,1.0,1.0,0.0,1,4,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.2756218683739053,0,1,0.0022868827405415,0,0,0,0.0,Low
5.127.53.131,1,1,1.0,1.0,0.0,1,4,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.2756218683739053,0,1,0.0022868827405415,0,0,0,0.0,Low
5.127.55.169,101,92,50.5,0.1532625189681335,6.59,99,69,0,0.0,0.0,0.0,0.0,0.0099009900990099,2,0,0,0.0,0.0,0.0,1,0.0811885368069362,0,1,0.2885248269734639,0,0,0,0.0,Low
5.127.58.58,3,2,1.5,0.0306122448979591,49.0,3,7,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.2705233410561919,0,1,0.0027906670661859,0,0,0,0.0,Low
5.127.59.184,2,2,2.0,2.0,1.0,2,5,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.2536539520553533,0,1,0.0152872684162891,0,0,0,0.0,Low
5.127.67.36,1,1,1.0,1.0,0.0,1,9,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.2745855554154426,0,1,0.0021274561347543,0,0,0,0.0,Low
5.127.71.233,1,1,1.0,1.0,0.0,1,3,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.2748916486007731,0,1,0.0023729166104672,0,0,0,0.0,Low
5.127.71.25,1,1,1.0,1.0,0.0,1,1,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.2660360988089254,0,1,0.0025991131510562,0,0,0,0.0,Low
5.127.78.230,1,1,1.0,1.0,0.0,1,9,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.2745855554154426,0,1,0.0021274561347543,0,0,0,0.0,Low
5.127.80.240,1,1,1.0,1.0,0.0,1,3,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.2748916486007731,0,1,0.0023729166104672,0,0,0,0.0,Low
5.127.84.90,95,94,47.5,0.405982905982906,2.48936170212766,95,73,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0,1,0.1112869512312744,0,1,0.3155650169023593,0,0,0,0.0,Low
5.127.85.32,1,1,1.0,1.0,0.0,1,4,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.2756218683739053,0,1,0.0022868837414865,0,0,0,0.0,Low
5.127.88.57,1,1,1.0,1.0,0.0,1,3,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.2748916486007731,0,1,0.0023729166104672,0,0,0,0.0,Low
5.127.92.195,1,1,1.0,1.0,0.0,1,9,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.2745855554154426,0,1,0.0021274561347543,0,0,0,0.0,Low
5.134.128.102,3,3,3.0,0.046875,32.0,2,6,0,1.0,0.0,0.0,0.0,0.0,2,0,0,0.0,0.0,0.0,1,0.1042891775372705,0,1,1.005375273189579,0,0,0,0.0,Low
5.134.155.181,2,2,2.0,2.0,0.0,2,8,0,1.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.1379559447197249,0,1,1.5180647048958462,0,0,0,0.0,Low
5.134.155.38,4,4,4.0,0.2666666666666666,5.0,2,5,0,1.0,0.0,0.0,1.0,0.0,2,0,0,0.0,0.0,0.0,1,0.1233086034029956,0,1,1.550798037228813,0,0,0,0.0,Low
5.134.173.232,32,32,32.0,3.555555555555556,0.2903225806451613,31,26,0,0.0,0.0,0.0,1.0,0.0,2,0,0,0.0,0.0,0.0,1,0.1790829974610766,0,1,0.0744285827137952,0,0,0,0.0,Low
5.134.179.97,5,3,2.5,0.0106382978723404,117.5,5,12,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.2585177243079284,0,1,0.0034349642995179,0,0,0,0.0,Low
5.134.180.8,1,1,1.0,1.0,0.0,1,9,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.2745855554154426,0,1,0.0021274561347543,0,0,0,0.0,Low
5.135.131.149,3,2,1.5,0.0003476648510835,4314.5,3,7,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.1467071813682403,0,1,0.8166823136826356,0,0,0,0.0,Low
5.135.141.53,2,2,2.0,2.0,0.0,2,6,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.2564403168117421,0,1,0.0153279834791622,0,0,0,0.0,Low
5.160.157.20,365,13,9.864864864864863,0.0332210794575407,30.18406593406593,289,102,0,0.0,0.0,0.0,0.0,0.0,6,0,0,0.0,0.0,0.0,1,0.0251028459875194,0,1,0.5786212464848625,0,0,0,0.0,Low
5.160.209.36,2,2,2.0,0.2222222222222222,9.0,2,5,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.2742938169918009,0,1,0.001737791478685,0,0,0,0.0,Low
5.160.80.227,1,1,1.0,1.0,0.0,1,7,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0,1,0.2478017859782055,0,1,0.0165920305622857,0,0,0,0.0,Low
5.160.85.34,1,1,1.0,1.0,0.0,1,5,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0,1,0.2478017859782055,0,1,0.0162784583178998,0,0,0,0.0,Low
5.190.157.178,2,2,2.0,2.0,0.0,2,5,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.2562918291392541,0,1,0.0152923729234056,0,0,0,0.0,Low
